,Temperature,ghi,dni,dhi,Wind Speed
2020-01-21 11:00:00,23.3,636,568,246,2.1
2020-01-21 12:00:00,23.4,576,542,232,1.9
2020-01-21 13:00:00,23.1,452,456,211,1.5
2020-01-21 14:00:00,22.0,279,306,163,1.0
2020-01-21 15:00:00,20.6,101,144,73,0.8
2020-01-21 16:00:00,20.0,1,2,1,0.6000000000000001
2020-01-21 17:00:00,19.6,0,0,0,0.5
2020-01-21 18:00:00,19.0,0,0,0,0.6000000000000001
2020-01-21 19:00:00,18.3,0,0,0,0.4
2020-01-21 20:00:00,17.7,0,0,0,0.3
2020-01-21 21:00:00,17.1,0,0,0,0.5
2020-01-21 22:00:00,16.2,0,0,0,0.7000000000000001
2020-01-21 23:00:00,15.4,0,0,0,0.9
2020-01-22 00:00:00,14.7,0,0,0,1.0
2020-01-22 01:00:00,14.2,0,0,0,1.1
2020-01-22 02:00:00,13.8,0,0,0,1.1
2020-01-22 03:00:00,13.6,0,0,0,1.1
2020-01-22 04:00:00,13.5,0,0,0,1.1
2020-01-22 05:00:00,14.0,0,0,0,0.9
2020-01-22 06:00:00,16.1,70,101,54,1.0
2020-01-22 07:00:00,18.7,248,266,156,1.2000000000000002
2020-01-22 08:00:00,20.6,418,381,225,1.0
2020-01-22 09:00:00,22.1,548,456,265,1.0
2020-01-22 10:00:00,23.200000000000003,622,497,283,1.1
2020-01-22 11:00:00,23.8,629,506,281,1.2000000000000002
2020-01-22 12:00:00,23.9,568,474,266,1.3
2020-01-22 13:00:00,23.5,449,410,231,1.2000000000000002
2020-01-22 14:00:00,22.4,286,305,170,0.9
2020-01-22 15:00:00,20.700000000000003,106,147,77,0.8
2020-01-22 16:00:00,19.6,1,3,1,0.9
2020-01-22 17:00:00,18.8,0,0,0,1.0
2020-01-22 18:00:00,18.0,0,0,0,1.1
2020-01-22 19:00:00,17.3,0,0,0,1.1
2020-01-22 20:00:00,16.900000000000002,0,0,0,1.1
2020-01-22 21:00:00,16.8,0,0,0,1.0
2020-01-22 22:00:00,16.7,0,0,0,1.0
2020-01-22 23:00:00,16.400000000000002,0,0,0,0.9
2020-01-23 00:00:00,15.9,0,0,0,1.0
2020-01-23 01:00:00,15.3,0,0,0,1.0
2020-01-23 02:00:00,14.7,0,0,0,1.0
2020-01-23 03:00:00,14.3,0,0,0,1.0
2020-01-23 04:00:00,14.1,0,0,0,1.0
2020-01-23 05:00:00,14.8,0,0,0,0.8
2020-01-23 06:00:00,16.6,66,81,53,0.7000000000000001
2020-01-23 07:00:00,19.0,249,263,157,0.7000000000000001
2020-01-23 08:00:00,21.200000000000003,436,456,204,0.5
2020-01-23 09:00:00,22.8,568,533,236,0.6000000000000001
2020-01-23 10:00:00,23.700000000000003,641,567,252,1.0
2020-01-23 11:00:00,24.200000000000003,647,568,254,1.6
2020-01-23 12:00:00,24.3,587,540,241,2.1
2020-01-23 13:00:00,23.8,467,473,214,2.1
2020-01-23 14:00:00,22.3,297,354,161,1.6
2020-01-23 15:00:00,19.9,115,178,80,1.2000000000000002
2020-01-23 16:00:00,18.1,2,4,2,1.1
2020-01-23 17:00:00,17.400000000000002,0,0,0,1.1
2020-01-23 18:00:00,16.7,0,0,0,1.1
2020-01-23 19:00:00,16.2,0,0,0,1.0
2020-01-23 20:00:00,15.9,0,0,0,1.0
2020-01-23 21:00:00,15.8,0,0,0,1.0
2020-01-23 22:00:00,15.6,0,0,0,1.0
2020-01-23 23:00:00,15.1,0,0,0,1.0
2020-01-24 00:00:00,14.7,0,0,0,1.0
2020-01-24 01:00:00,14.4,0,0,0,1.0
2020-01-24 02:00:00,14.2,0,0,0,1.0
2020-01-24 03:00:00,14.0,0,0,0,1.0
2020-01-24 04:00:00,13.9,0,0,0,1.0
2020-01-24 05:00:00,14.5,0,0,0,0.8
2020-01-24 06:00:00,16.6,67,90,53,1.0
2020-01-24 07:00:00,18.9,244,250,157,1.4
2020-01-24 08:00:00,20.700000000000003,414,364,228,1.8
2020-01-24 09:00:00,22.200000000000003,544,434,273,2.2
2020-01-24 10:00:00,23.200000000000003,619,476,291,2.7
2020-01-24 11:00:00,23.700000000000003,632,488,293,3.0
2020-01-24 12:00:00,23.700000000000003,574,465,275,3.2
2020-01-24 13:00:00,23.0,454,405,236,2.8000000000000003
2020-01-24 14:00:00,21.4,292,305,174,1.8
2020-01-24 15:00:00,19.0,110,145,81,1.3
2020-01-24 16:00:00,17.3,2,3,2,1.2000000000000002
2020-01-24 17:00:00,16.6,0,0,0,1.2000000000000002
2020-01-24 18:00:00,16.0,0,0,0,1.2000000000000002
2020-01-24 19:00:00,15.6,0,0,0,1.1
2020-01-24 20:00:00,15.6,0,0,0,1.1
2020-01-24 21:00:00,15.6,0,0,0,1.0
2020-01-24 22:00:00,15.4,0,0,0,1.0
2020-01-24 23:00:00,15.3,0,0,0,1.1
2020-01-25 00:00:00,15.1,0,0,0,1.1
2020-01-25 01:00:00,14.6,0,0,0,1.1
2020-01-25 02:00:00,13.8,0,0,0,1.1
2020-01-25 03:00:00,13.3,0,0,0,1.1
2020-01-25 04:00:00,13.1,0,0,0,1.1
2020-01-25 05:00:00,14.0,0,0,0,0.9
2020-01-25 06:00:00,16.3,89,156,64,1.0
2020-01-25 07:00:00,18.6,276,365,148,1.3
2020-01-25 08:00:00,20.3,445,456,212,1.8
2020-01-25 09:00:00,21.700000000000003,581,542,241,2.4000000000000004
2020-01-25 10:00:00,22.6,656,573,260,2.8000000000000003
2020-01-25 11:00:00,23.0,658,553,272,2.9000000000000004
2020-01-25 12:00:00,23.0,599,532,255,2.7
2020-01-25 13:00:00,22.5,477,468,223,2.2
2020-01-25 14:00:00,20.8,309,353,171,1.5
2020-01-25 15:00:00,18.2,121,170,86,1.2000000000000002
2020-01-25 16:00:00,16.400000000000002,2,3,2,1.2000000000000002
2020-01-25 17:00:00,15.5,0,0,0,1.3
2020-01-25 18:00:00,14.8,0,0,0,1.3
2020-01-25 19:00:00,14.2,0,0,0,1.3
2020-01-25 20:00:00,13.7,0,0,0,1.3
2020-01-25 21:00:00,13.2,0,0,0,1.2000000000000002
2020-01-25 22:00:00,13.1,0,0,0,1.1
2020-01-25 23:00:00,13.3,0,0,0,1.0
2020-01-26 00:00:00,13.5,0,0,0,0.8
2020-01-26 01:00:00,13.2,0,0,0,0.7000000000000001
2020-01-26 02:00:00,12.9,0,0,0,0.8
2020-01-26 03:00:00,12.7,0,0,0,0.9
2020-01-26 04:00:00,12.6,0,0,0,1.0
2020-01-26 05:00:00,13.0,0,0,0,0.9
2020-01-26 06:00:00,15.2,88,149,64,1.2000000000000002
2020-01-26 07:00:00,17.7,276,357,150,1.3
2020-01-26 08:00:00,19.6,453,485,203,0.9
2020-01-26 09:00:00,21.1,591,560,238,0.6000000000000001
2020-01-26 10:00:00,22.1,656,571,259,0.7000000000000001
2020-01-26 11:00:00,22.5,673,603,250,1.2000000000000002
2020-01-26 12:00:00,22.4,614,581,236,1.7000000000000002
2020-01-26 13:00:00,21.8,494,535,202,2.0
2020-01-26 14:00:00,20.200000000000003,328,449,151,1.6
2020-01-26 15:00:00,17.6,135,246,84,1.2000000000000002
2020-01-26 16:00:00,15.6,3,7,3,1.2000000000000002
2020-01-26 17:00:00,14.9,0,0,0,1.3
2020-01-26 18:00:00,14.4,0,0,0,1.3
2020-01-26 19:00:00,13.9,0,0,0,1.2000000000000002
2020-01-26 20:00:00,13.6,0,0,0,1.1
2020-01-26 21:00:00,13.6,0,0,0,1.1
2020-01-26 22:00:00,13.7,0,0,0,1.0
2020-01-26 23:00:00,13.6,0,0,0,0.8
2020-01-27 00:00:00,13.1,0,0,0,0.7000000000000001
2020-01-27 01:00:00,12.7,0,0,0,0.7000000000000001
2020-01-27 02:00:00,12.1,0,0,0,0.8
2020-01-27 03:00:00,11.4,0,0,0,0.9
2020-01-27 04:00:00,11.2,0,0,0,0.9
2020-01-27 05:00:00,11.8,0,0,0,0.8
2020-01-27 06:00:00,13.7,69,76,57,0.8
2020-01-27 07:00:00,16.1,214,168,154,0.7000000000000001
2020-01-27 08:00:00,18.4,314,191,215,0.9
2020-01-27 09:00:00,20.0,462,354,238,1.7000000000000002
2020-01-27 10:00:00,20.700000000000003,419,230,259,2.2
2020-01-27 11:00:00,20.9,690,621,253,2.6
2020-01-27 12:00:00,20.8,633,612,233,2.8000000000000003
2020-01-27 13:00:00,20.3,510,564,200,2.8000000000000003
2020-01-27 14:00:00,18.7,337,462,153,2.0
2020-01-27 15:00:00,16.1,143,266,87,1.4
2020-01-27 16:00:00,14.1,4,9,4,1.3
2020-01-27 17:00:00,13.3,0,0,0,1.2000000000000002
2020-01-27 18:00:00,12.8,0,0,0,1.2000000000000002
2020-01-27 19:00:00,12.5,0,0,0,1.1
2020-01-27 20:00:00,12.5,0,0,0,1.1
2020-01-27 21:00:00,12.4,0,0,0,1.0
2020-01-27 22:00:00,12.0,0,0,0,0.9
2020-01-27 23:00:00,11.4,0,0,0,1.0
2020-01-28 00:00:00,10.7,0,0,0,1.0
2020-01-28 01:00:00,10.0,0,0,0,1.0
2020-01-28 02:00:00,9.4,0,0,0,1.0
2020-01-28 03:00:00,9.1,0,0,0,1.1
2020-01-28 04:00:00,9.0,0,0,0,1.0
2020-01-28 05:00:00,10.1,0,0,0,0.9
2020-01-28 06:00:00,12.3,71,78,58,1.2000000000000002
2020-01-28 07:00:00,14.6,201,144,150,1.3
2020-01-28 08:00:00,16.7,402,296,248,0.7000000000000001
2020-01-28 09:00:00,18.4,557,390,309,0.7000000000000001
2020-01-28 10:00:00,19.4,638,448,324,1.3
2020-01-28 11:00:00,19.9,657,495,307,1.8
2020-01-28 12:00:00,19.9,600,477,287,2.1
2020-01-28 13:00:00,19.4,477,406,253,2.1
2020-01-28 14:00:00,17.8,303,276,192,1.5
2020-01-28 15:00:00,15.4,116,130,88,1.1
2020-01-28 16:00:00,13.8,2,3,2,1.2000000000000002
2020-01-28 17:00:00,13.2,0,0,0,1.2000000000000002
2020-01-28 18:00:00,12.7,0,0,0,1.2000000000000002
2020-01-28 19:00:00,12.4,0,0,0,1.1
2020-01-28 20:00:00,12.5,0,0,0,1.0
2020-01-28 21:00:00,12.5,0,0,0,0.8
2020-01-28 22:00:00,12.5,0,0,0,0.7000000000000001
2020-01-28 23:00:00,12.1,0,0,0,0.7000000000000001
2020-01-29 00:00:00,11.5,0,0,0,0.8
2020-01-29 01:00:00,10.9,0,0,0,0.9
2020-01-29 02:00:00,10.3,0,0,0,1.1
2020-01-29 03:00:00,9.7,0,0,0,1.1
2020-01-29 04:00:00,9.5,0,0,0,1.1
2020-01-29 05:00:00,10.1,0,0,0,1.0
2020-01-29 06:00:00,12.4,74,84,60,1.3
2020-01-29 07:00:00,14.8,248,224,167,1.8
2020-01-29 08:00:00,16.7,411,301,254,1.5
2020-01-29 09:00:00,18.4,545,364,312,1.0
2020-01-29 10:00:00,19.9,622,407,336,0.5
2020-01-29 11:00:00,20.9,636,434,327,0.8
2020-01-29 12:00:00,21.1,578,407,309,1.5
2020-01-29 13:00:00,20.700000000000003,458,345,266,1.6
2020-01-29 14:00:00,19.0,292,243,194,1.4
2020-01-29 15:00:00,16.5,109,105,86,1.2000000000000002
2020-01-29 16:00:00,14.8,2,2,2,1.2000000000000002
2020-01-29 17:00:00,14.2,0,0,0,1.2000000000000002
2020-01-29 18:00:00,13.9,0,0,0,1.2000000000000002
2020-01-29 19:00:00,13.5,0,0,0,1.1
2020-01-29 20:00:00,13.2,0,0,0,1.1
2020-01-29 21:00:00,12.9,0,0,0,1.0
2020-01-29 22:00:00,12.6,0,0,0,1.0
2020-01-29 23:00:00,12.1,0,0,0,1.0
2020-01-30 00:00:00,11.6,0,0,0,1.0
2020-01-30 01:00:00,11.2,0,0,0,1.1
2020-01-30 02:00:00,11.0,0,0,0,1.1
2020-01-30 03:00:00,10.8,0,0,0,1.1
2020-01-30 04:00:00,10.8,0,0,0,1.1
2020-01-30 05:00:00,11.3,0,0,0,0.9
2020-01-30 06:00:00,13.4,61,59,51,0.9
2020-01-30 07:00:00,15.8,238,185,171,1.0
2020-01-30 08:00:00,17.6,410,288,259,1.0
2020-01-30 09:00:00,19.1,542,354,315,1.1
2020-01-30 10:00:00,20.1,616,390,340,1.6
2020-01-30 11:00:00,20.6,628,403,340,2.1
2020-01-30 12:00:00,20.6,569,376,319,2.3000000000000003
2020-01-30 13:00:00,20.0,441,294,277,2.1
2020-01-30 14:00:00,18.3,263,168,195,1.4
2020-01-30 15:00:00,16.0,87,64,73,1.1
2020-01-30 16:00:00,14.6,1,1,1,1.2000000000000002
2020-01-30 17:00:00,14.0,0,0,0,1.2000000000000002
2020-01-30 18:00:00,13.4,0,0,0,1.2000000000000002
2020-01-30 19:00:00,13.0,0,0,0,1.2000000000000002
2020-01-30 20:00:00,12.6,0,0,0,1.2000000000000002
2020-01-30 21:00:00,12.3,0,0,0,1.2000000000000002
2020-01-30 22:00:00,12.1,0,0,0,1.2000000000000002
2020-01-30 23:00:00,11.9,0,0,0,1.2000000000000002
2020-01-31 00:00:00,11.6,0,0,0,1.2000000000000002
2020-01-31 01:00:00,11.3,0,0,0,1.2000000000000002
2020-01-31 02:00:00,11.0,0,0,0,1.2000000000000002
2020-01-31 03:00:00,10.7,0,0,0,1.2000000000000002
2020-01-31 04:00:00,10.6,0,0,0,1.2000000000000002
2020-01-31 05:00:00,11.3,0,0,0,1.1
2020-01-31 06:00:00,13.5,51,40,44,1.4
2020-01-31 07:00:00,15.9,214,136,164,1.9
2020-01-31 08:00:00,18.0,381,218,266,1.7000000000000002
2020-01-31 09:00:00,19.700000000000003,510,275,333,1.3
2020-01-31 10:00:00,20.8,592,331,357,0.8
2020-01-31 11:00:00,21.700000000000003,625,385,349,0.7000000000000001
2020-01-31 12:00:00,22.1,564,353,328,0.7000000000000001
2020-01-31 13:00:00,22.0,444,290,281,0.7000000000000001
2020-01-31 14:00:00,21.3,280,198,199,0.5
2020-01-31 15:00:00,19.8,100,82,82,0.6000000000000001
2020-01-31 16:00:00,18.1,2,2,2,0.9
2020-01-31 17:00:00,16.6,0,0,0,1.1
2020-01-31 18:00:00,15.4,0,0,0,1.2000000000000002
2020-01-31 19:00:00,14.6,0,0,0,1.3
2020-01-31 20:00:00,14.2,0,0,0,1.4
2020-01-31 21:00:00,13.9,0,0,0,1.4
2020-01-31 22:00:00,13.6,0,0,0,1.4
2020-01-31 23:00:00,13.5,0,0,0,1.3
2020-02-01 00:00:00,13.4,0,0,0,1.2000000000000002
2020-02-01 01:00:00,13.3,0,0,0,1.2000000000000002
2020-02-01 02:00:00,13.1,0,0,0,1.2000000000000002
2020-02-01 03:00:00,13.0,0,0,0,1.2000000000000002
2020-02-01 04:00:00,12.9,0,0,0,1.2000000000000002
2020-02-01 05:00:00,12.5,0,0,0,0.9
2020-02-01 06:00:00,15.0,101,193,69,1.0
2020-02-01 07:00:00,17.7,299,415,147,1.0
2020-02-01 08:00:00,19.8,483,550,192,0.7000000000000001
2020-02-01 09:00:00,21.3,623,625,219,0.8
2020-02-01 10:00:00,22.200000000000003,702,654,236,1.1
2020-02-01 11:00:00,22.5,716,678,228,1.3
2020-02-01 12:00:00,22.4,653,644,222,1.4
2020-02-01 13:00:00,21.8,528,579,201,1.4
2020-02-01 14:00:00,20.4,354,470,160,1.1
2020-02-01 15:00:00,18.3,156,281,93,0.9
2020-02-01 16:00:00,17.0,0,0,0,0.9
2020-02-01 17:00:00,16.5,0,0,0,0.8
2020-02-01 18:00:00,15.7,0,0,0,0.9
2020-02-01 19:00:00,14.8,0,0,0,1.0
2020-02-01 20:00:00,14.3,0,0,0,1.1
2020-02-01 21:00:00,14.1,0,0,0,1.1
2020-02-01 22:00:00,14.0,0,0,0,1.1
2020-02-01 23:00:00,13.9,0,0,0,1.1
2020-02-02 00:00:00,13.7,0,0,0,1.1
2020-02-02 01:00:00,13.6,0,0,0,1.0
2020-02-02 02:00:00,13.6,0,0,0,1.0
2020-02-02 03:00:00,13.3,0,0,0,1.0
2020-02-02 04:00:00,13.2,0,0,0,1.0
2020-02-02 05:00:00,13.9,0,0,0,1.0
2020-02-02 06:00:00,16.400000000000002,106,217,69,1.3
2020-02-02 07:00:00,19.200000000000003,303,440,141,2.0
2020-02-02 08:00:00,21.1,509,687,143,2.4000000000000004
2020-02-02 09:00:00,22.6,651,754,160,2.6
2020-02-02 10:00:00,23.6,729,784,168,2.4000000000000004
2020-02-02 11:00:00,24.1,746,819,154,2.1
2020-02-02 12:00:00,24.3,683,792,150,1.6
2020-02-02 13:00:00,24.0,556,735,138,1.0
2020-02-02 14:00:00,22.9,378,632,115,0.7000000000000001
2020-02-02 15:00:00,20.6,174,433,75,0.8
2020-02-02 16:00:00,18.2,9,37,8,1.2000000000000002
2020-02-02 17:00:00,16.900000000000002,0,0,0,1.3
2020-02-02 18:00:00,16.3,0,0,0,1.4
2020-02-02 19:00:00,15.8,0,0,0,1.4
2020-02-02 20:00:00,15.2,0,0,0,1.4
2020-02-02 21:00:00,14.9,0,0,0,1.3
2020-02-02 22:00:00,14.8,0,0,0,1.3
2020-02-02 23:00:00,14.9,0,0,0,1.2000000000000002
2020-02-03 00:00:00,15.2,0,0,0,1.2000000000000002
2020-02-03 01:00:00,15.5,0,0,0,1.1
2020-02-03 02:00:00,15.4,0,0,0,1.1
2020-02-03 03:00:00,15.2,0,0,0,1.1
2020-02-03 04:00:00,15.1,0,0,0,1.1
2020-02-03 05:00:00,16.0,0,0,0,1.0
2020-02-03 06:00:00,18.5,117,320,62,1.2000000000000002
2020-02-03 07:00:00,21.1,320,568,109,1.6
2020-02-03 08:00:00,22.8,508,698,135,1.5
2020-02-03 09:00:00,24.1,653,772,148,1.2000000000000002
2020-02-03 10:00:00,25.0,735,807,155,0.8
2020-02-03 11:00:00,25.5,755,851,136,0.6000000000000001
2020-02-03 12:00:00,25.6,696,833,132,0.7000000000000001
2020-02-03 13:00:00,25.200000000000003,568,782,121,0.9
2020-02-03 14:00:00,24.1,391,698,98,0.9
2020-02-03 15:00:00,22.1,182,493,69,0.9
2020-02-03 16:00:00,20.4,11,51,10,0.9
2020-02-03 17:00:00,19.3,0,0,0,1.0
2020-02-03 18:00:00,18.1,0,0,0,1.1
2020-02-03 19:00:00,17.0,0,0,0,1.1
2020-02-03 20:00:00,16.5,0,0,0,1.1
2020-02-03 21:00:00,16.400000000000002,0,0,0,1.1
2020-02-03 22:00:00,16.400000000000002,0,0,0,1.1
2020-02-03 23:00:00,16.3,0,0,0,1.1
2020-02-04 00:00:00,16.0,0,0,0,1.1
2020-02-04 01:00:00,15.4,0,0,0,1.1
2020-02-04 02:00:00,14.9,0,0,0,1.1
2020-02-04 03:00:00,14.5,0,0,0,1.1
2020-02-04 04:00:00,14.4,0,0,0,1.1
2020-02-04 05:00:00,15.7,0,0,0,1.0
2020-02-04 06:00:00,18.6,113,254,68,1.1
2020-02-04 07:00:00,21.3,314,491,130,1.2000000000000002
2020-02-04 08:00:00,23.1,502,639,158,1.1
2020-02-04 09:00:00,24.4,642,705,179,1.7000000000000002
2020-02-04 10:00:00,25.200000000000003,720,730,193,2.5
2020-02-04 11:00:00,25.5,736,751,188,3.0
2020-02-04 12:00:00,25.4,579,453,271,3.2
2020-02-04 13:00:00,24.8,541,623,182,2.9000000000000004
2020-02-04 14:00:00,23.200000000000003,327,422,148,1.9
2020-02-04 15:00:00,20.5,160,279,95,1.2000000000000002
2020-02-04 16:00:00,18.5,6,13,6,1.1
2020-02-04 17:00:00,17.8,0,0,0,1.1
2020-02-04 18:00:00,17.2,0,0,0,1.1
2020-02-04 19:00:00,16.7,0,0,0,1.1
2020-02-04 20:00:00,16.400000000000002,0,0,0,1.1
2020-02-04 21:00:00,16.1,0,0,0,1.1
2020-02-04 22:00:00,15.9,0,0,0,1.1
2020-02-04 23:00:00,15.8,0,0,0,1.2000000000000002
2020-02-05 00:00:00,16.0,0,0,0,1.1
2020-02-05 01:00:00,16.2,0,0,0,1.0
2020-02-05 02:00:00,16.6,0,0,0,0.7000000000000001
2020-02-05 03:00:00,16.900000000000002,0,0,0,0.5
2020-02-05 04:00:00,17.0,0,0,0,0.4
2020-02-05 05:00:00,17.5,0,0,0,0.4
2020-02-05 06:00:00,19.5,91,142,66,0.3
2020-02-05 07:00:00,22.0,238,223,154,0.7000000000000001
2020-02-05 08:00:00,23.6,408,339,224,1.5
2020-02-05 09:00:00,24.6,546,417,271,2.0
2020-02-05 10:00:00,25.1,557,297,342,2.4000000000000004
2020-02-05 11:00:00,25.200000000000003,640,488,282,2.6
2020-02-05 12:00:00,25.0,600,518,245,2.5
2020-02-05 13:00:00,24.200000000000003,436,323,249,2.2
2020-02-05 14:00:00,22.5,312,353,162,1.6
2020-02-05 15:00:00,19.700000000000003,102,49,90,1.2000000000000002
2020-02-05 16:00:00,17.7,5,9,5,1.2000000000000002
2020-02-05 17:00:00,16.8,0,0,0,1.2000000000000002
2020-02-05 18:00:00,16.1,0,0,0,1.2000000000000002
2020-02-05 19:00:00,15.5,0,0,0,1.2000000000000002
2020-02-05 20:00:00,15.2,0,0,0,1.1
2020-02-05 21:00:00,15.1,0,0,0,1.1
2020-02-05 22:00:00,15.1,0,0,0,1.0
2020-02-05 23:00:00,14.8,0,0,0,0.9
2020-02-06 00:00:00,14.4,0,0,0,0.9
2020-02-06 01:00:00,13.9,0,0,0,0.9
2020-02-06 02:00:00,13.7,0,0,0,0.9
2020-02-06 03:00:00,13.7,0,0,0,0.8
2020-02-06 04:00:00,13.7,0,0,0,0.6000000000000001
2020-02-06 05:00:00,14.3,0,0,0,0.6000000000000001
2020-02-06 06:00:00,16.2,83,90,67,0.8
2020-02-06 07:00:00,18.4,269,230,182,0.9
2020-02-06 08:00:00,20.200000000000003,439,307,272,0.6000000000000001
2020-02-06 09:00:00,21.8,575,378,324,0.8
2020-02-06 10:00:00,23.200000000000003,661,422,353,1.5
2020-02-06 11:00:00,23.9,709,591,272,2.0
2020-02-06 12:00:00,23.9,651,574,256,2.3000000000000003
2020-02-06 13:00:00,23.3,529,519,227,2.3000000000000003
2020-02-06 14:00:00,21.9,356,417,176,1.6
2020-02-06 15:00:00,19.6,160,244,101,1.2000000000000002
2020-02-06 16:00:00,18.0,7,15,6,1.2000000000000002
2020-02-06 17:00:00,17.2,0,0,0,1.2000000000000002
2020-02-06 18:00:00,16.400000000000002,0,0,0,1.2000000000000002
2020-02-06 19:00:00,15.7,0,0,0,1.2000000000000002
2020-02-06 20:00:00,15.3,0,0,0,1.1
2020-02-06 21:00:00,15.2,0,0,0,1.1
2020-02-06 22:00:00,15.1,0,0,0,1.1
2020-02-06 23:00:00,15.0,0,0,0,0.9
2020-02-07 00:00:00,15.1,0,0,0,0.7000000000000001
2020-02-07 01:00:00,15.1,0,0,0,0.6000000000000001
2020-02-07 02:00:00,14.7,0,0,0,0.5
2020-02-07 03:00:00,14.3,0,0,0,0.5
2020-02-07 04:00:00,14.1,0,0,0,0.4
2020-02-07 05:00:00,14.4,0,0,0,0.5
2020-02-07 06:00:00,16.3,90,106,70,0.5
2020-02-07 07:00:00,18.5,286,264,185,0.4
2020-02-07 08:00:00,20.4,301,99,247,0.6000000000000001
2020-02-07 09:00:00,22.0,485,259,312,1.4
2020-02-07 10:00:00,23.200000000000003,702,577,279,2.0
2020-02-07 11:00:00,23.8,712,586,277,2.4000000000000004
2020-02-07 12:00:00,23.8,653,564,263,2.6
2020-02-07 13:00:00,23.3,529,503,234,2.5
2020-02-07 14:00:00,21.9,354,380,189,1.8
2020-02-07 15:00:00,19.3,158,215,106,1.1
2020-02-07 16:00:00,17.400000000000002,6,12,6,1.1
2020-02-07 17:00:00,16.8,0,0,0,1.1
2020-02-07 18:00:00,16.3,0,0,0,1.1
2020-02-07 19:00:00,15.8,0,0,0,1.0
2020-02-07 20:00:00,15.4,0,0,0,1.0
2020-02-07 21:00:00,15.1,0,0,0,1.0
2020-02-07 22:00:00,14.9,0,0,0,1.0
2020-02-07 23:00:00,14.7,0,0,0,1.0
2020-02-08 00:00:00,14.6,0,0,0,1.0
2020-02-08 01:00:00,14.7,0,0,0,0.9
2020-02-08 02:00:00,14.4,0,0,0,0.9
2020-02-08 03:00:00,13.8,0,0,0,1.0
2020-02-08 04:00:00,13.6,0,0,0,1.1
2020-02-08 05:00:00,14.4,0,0,0,1.0
2020-02-08 06:00:00,16.8,101,131,77,1.5
2020-02-08 07:00:00,19.200000000000003,297,307,179,1.8
2020-02-08 08:00:00,21.200000000000003,478,425,245,1.2000000000000002
2020-02-08 09:00:00,22.9,616,494,286,0.9
2020-02-08 10:00:00,24.0,694,524,307,1.0
2020-02-08 11:00:00,24.700000000000003,675,443,345,1.4
2020-02-08 12:00:00,24.700000000000003,616,415,328,1.9
2020-02-08 13:00:00,24.0,494,354,286,2.0
2020-02-08 14:00:00,22.4,328,268,211,1.6
2020-02-08 15:00:00,19.8,140,147,104,1.2000000000000002
2020-02-08 16:00:00,17.900000000000002,5,9,5,1.2000000000000002
2020-02-08 17:00:00,17.1,0,0,0,1.2000000000000002
2020-02-08 18:00:00,16.400000000000002,0,0,0,1.2000000000000002
2020-02-08 19:00:00,15.9,0,0,0,1.3
2020-02-08 20:00:00,15.4,0,0,0,1.2000000000000002
2020-02-08 21:00:00,15.2,0,0,0,1.1
2020-02-08 22:00:00,15.3,0,0,0,1.1
2020-02-08 23:00:00,15.4,0,0,0,1.0
2020-02-09 00:00:00,15.3,0,0,0,0.9
2020-02-09 01:00:00,15.0,0,0,0,0.9
2020-02-09 02:00:00,14.8,0,0,0,0.9
2020-02-09 03:00:00,14.7,0,0,0,0.9
2020-02-09 04:00:00,14.6,0,0,0,0.9
2020-02-09 05:00:00,15.4,0,0,0,0.8
2020-02-09 06:00:00,17.6,105,152,76,0.9
2020-02-09 07:00:00,20.0,299,329,171,0.7000000000000001
2020-02-09 08:00:00,21.700000000000003,471,389,255,0.4
2020-02-09 09:00:00,23.200000000000003,608,464,295,0.8
2020-02-09 10:00:00,24.1,686,505,312,1.6
2020-02-09 11:00:00,24.5,684,469,333,2.1
2020-02-09 12:00:00,24.3,541,316,320,2.4000000000000004
2020-02-09 13:00:00,23.8,508,398,272,2.5
2020-02-09 14:00:00,22.4,340,302,207,1.8
2020-02-09 15:00:00,20.0,149,162,109,1.2000000000000002
2020-02-09 16:00:00,18.2,6,10,6,1.1
2020-02-09 17:00:00,17.5,0,0,0,1.2000000000000002
2020-02-09 18:00:00,16.900000000000002,0,0,0,1.2000000000000002
2020-02-09 19:00:00,16.5,0,0,0,1.2000000000000002
2020-02-09 20:00:00,16.3,0,0,0,1.1
2020-02-09 21:00:00,16.400000000000002,0,0,0,1.0
2020-02-09 22:00:00,16.7,0,0,0,0.9
2020-02-09 23:00:00,16.8,0,0,0,0.7000000000000001
2020-02-10 00:00:00,16.5,0,0,0,0.7000000000000001
2020-02-10 01:00:00,16.1,0,0,0,0.7000000000000001
2020-02-10 02:00:00,15.6,0,0,0,0.9
2020-02-10 03:00:00,15.1,0,0,0,1.0
2020-02-10 04:00:00,15.0,0,0,0,1.0
2020-02-10 05:00:00,15.9,0,0,0,0.9
2020-02-10 06:00:00,18.1,117,196,79,1.1
2020-02-10 07:00:00,20.3,319,413,158,1.3
2020-02-10 08:00:00,22.200000000000003,507,552,199,1.2000000000000002
2020-02-10 09:00:00,23.6,652,640,219,1.4
2020-02-10 10:00:00,24.4,736,685,227,2.1
2020-02-10 11:00:00,24.5,636,415,324,2.7
2020-02-10 12:00:00,24.3,583,406,298,2.9000000000000004
2020-02-10 13:00:00,23.700000000000003,484,415,237,2.7
2020-02-10 14:00:00,22.3,370,415,186,1.9
2020-02-10 15:00:00,20.1,150,222,94,1.1
2020-02-10 16:00:00,18.8,9,17,8,1.0
